nice: cannot set niceness: Permission denied
Precompiling packages...
   1936.9 ms  ✓ Reexport
   3492.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  11062.1 ms  ✓ SparseMatrixColorings
   7225.8 ms  ✓ RecursiveArrayTools
   5180.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2302.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2505.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2992.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3395.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseMatrixColoringsExt
  14886.2 ms  ✓ Krylov
   3825.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  17499.9 ms  ✓ SparseColumnPivotedQR
    439.0 ms  ✓ SparseColumnPivotedQR → SparseColumnPivotedQRAMDExt
  11008.3 ms  ✓ SciMLBase
   2415.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3313.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   5515.7 ms  ✓ SciMLJacobianOperators
  34223.3 ms  ✓ PureKLU
    546.7 ms  ✓ PureKLU → PureKLUForwardDiffExt
   3269.8 ms  ✓ LineSearch
   4873.5 ms  ✓ NonlinearSolveBase
   1025.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1282.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseMatrixColoringsExt
   1284.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3068.3 ms  ✓ BracketingNonlinearSolve
   6295.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
  11014.6 ms  ✓ LinearSolve
   2619.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4187.8 ms  ✓ DiffEqBase
   1001.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   9977.8 ms  ✓ NonlinearSolveSpectralMethods
   1247.6 ms  ✓ NonlinearSolveSpectralMethods → NonlinearSolveSpectralMethodsForwardDiffExt
   5442.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5009.3 ms  ✓ OrdinaryDiffEqCore
   8189.9 ms  ✓ LinearSolve → LinearSolveSparseArraysExt
   2107.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  10823.9 ms  ✓ LinearSolve → LinearSolveForwardDiffExt
  10671.8 ms  ✓ SimpleNonlinearSolve
   2743.3 ms  ✓ LinearSolve → LinearSolveEnzymeExt
  11192.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLinearSolveExt
   3150.9 ms  ✓ OrdinaryDiffEqDifferentiation
   1613.1 ms  ✓ OrdinaryDiffEqDifferentiation → OrdinaryDiffEqDifferentiationSparseArraysExt
  10238.9 ms  ✓ OrdinaryDiffEqTsit5
  20176.7 ms  ✓ NonlinearSolveQuasiNewton
   3566.7 ms  ✓ NonlinearSolveQuasiNewton → NonlinearSolveQuasiNewtonForwardDiffExt
  32090.0 ms  ✓ OrdinaryDiffEqVerner
  52892.0 ms  ✓ OrdinaryDiffEqRosenbrock
  58047.8 ms  ✓ NonlinearSolveFirstOrder
  33180.7 ms  ✓ NonlinearSolve
   2822.7 ms  ✓ OrdinaryDiffEqNonlinearSolve
  35508.4 ms  ✓ OrdinaryDiffEqSDIRK
  10577.8 ms  ✓ OrdinaryDiffEqBDF
  64964.5 ms  ✓ OrdinaryDiffEqDefault
   2885.6 ms  ✓ OrdinaryDiffEq
  141 dependencies successfully precompiled in 280 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=O/OrdinaryDiffEq/Solve-The-Lorenz-Equation -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 875.95
	System time (seconds): 36.59
	Percent of CPU this job got: 324%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:41.01
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2636084
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 708
	Minor (reclaiming a frame) page faults: 10388632
	Voluntary context switches: 187583
	Involuntary context switches: 80628
	Swaps: 0
	File system inputs: 0
	File system outputs: 1812976
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
